Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,file_name,genre,possibility0,possibility1,possibility2,possibility3,possibility4,possibility5,possibility6,possibility7,possibility8,possibility9
horizon,sky,sea,atmosphere,calm,ocean,water,atmosphere of earth,darkness,moonlight,a1986583594_2.jpg,pop,0.972941756248474,0.9637278318405152,0.9433163404464722,0.9233970642089844,0.9089473485946656,0.8803161978721619,0.8727381825447083,0.8106576800346375,0.7688376903533936,0.7660164833068848
footwear,white,black,shoe,black and white,sneakers,photography,monochrome photography,monochrome,outdoor shoe,a4020039826_2.jpg,pop,0.9909420609474182,0.9649816155433656,0.9593895077705384,0.9579874873161316,0.907974898815155,0.8659214377403259,0.7977842092514038,0.7373648881912231,0.7156627774238586,0.6887968182563782
text,font,calligraphy,wood,material,,,,,,a3284935498_2.jpg,pop,0.8977022767066956,0.8401556015014648,0.61879962682724,0.6035676002502441,0.576822817325592,,,,,
water,text,sky,calm,advertising,sea,summer,font,graphics,love,a2413713027_2.jpg,pop,0.9299685955047609,0.9030633568763732,0.7486358880996704,0.7070732116699219,0.6817939877510071,0.6594231128692627,0.6455380320549011,0.6234728693962097,0.5925296545028687,0.5723394155502319
,,,,,,,,,,.DS_Store,pop,,,,,,,,,,
font,,,,,,,,,,a3495259513_2.jpg,pop,0.6342772245407104,,,,,,,,,
pink,festival,art,carnival,fun,tradition,fête,magenta,,,a2361148009_2.jpg,pop,0.9165148735046388,0.7787889242172241,0.7669631838798523,0.7622618079185486,0.7491355538368225,0.7435629963874817,0.6162886619567871,0.5666406750679016,,
blue,flower,purple,petal,graphics,art,computer wallpaper,,,,a2397384476_2.jpg,pop,0.9681459069252014,0.8617174625396729,0.8067026138305664,0.6003645658493042,0.5992976427078247,0.5557198524475098,0.5412184596061707,,,
black and white,art,monochrome photography,monochrome,painting,visual arts,portrait,drawing,artwork,modern art,a3686827510_2.jpg,pop,0.918703317642212,0.8666422367095947,0.733488917350769,0.7321061491966248,0.6877580285072327,0.6731730699539185,0.6462058424949646,0.6070616841316223,0.5702484846115112,0.5517123341560364
text,font,graphic design,design,art,illustration,pattern,visual arts,,,a3020628093_2.jpg,pop,0.9474514126777648,0.8678638935089111,0.703901469707489,0.7005654573440552,0.6759475469589233,0.608127772808075,0.5417765974998474,0.5025973320007324,,
microphone,black and white,music,music artist,singer,vocal coach,album cover,singing,gentleman,monochrome photography,a2565866280_2.jpg,pop,0.9557362198829652,0.8984569907188416,0.8924920558929443,0.8886857032775879,0.8789981007575989,0.8501792550086975,0.8018708825111389,0.7573433518409729,0.7422077655792236,0.7349143028259277
face,hair,chin,eyebrow,nose,forehead,head,facial hair,cheek,hairstyle,a2676152135_2.jpg,pop,0.969228744506836,0.9646667242050172,0.9135818481445312,0.8929298520088196,0.8921133279800415,0.8670454621315002,0.8607267141342163,0.8146134614944458,0.813154399394989,0.8008237481117249
face,person,nose,black and white,text,forehead,photo caption,emotion,head,cheek,a3384338795_2.jpg,pop,0.9719535708427428,0.9475728273391724,0.924551010131836,0.912429928779602,0.9011867642402648,0.8902385234832764,0.8880565166473389,0.8739233016967773,0.8596457242965698,0.8493218421936035
leg,footwear,human leg,shoe,tights,thigh,high heeled footwear,miniskirt,fashion model,joint,a4021185414_2.jpg,pop,0.907178282737732,0.8983138799667358,0.887406587600708,0.8585155010223389,0.8458492159843445,0.7873144745826721,0.698756217956543,0.6898438930511475,0.6827846765518188,0.6619918346405029
vegetation,nature,ecosystem,nature reserve,water,reflection,leaf,water resources,pond,watercourse,a1546637150_2.jpg,pop,0.9761230349540709,0.950642704963684,0.9380730390548706,0.9341118335723876,0.9328319430351256,0.8849083781242371,0.8728494644165039,0.8709436655044556,0.8624457716941833,0.8079684972763062
green,line,pattern,font,angle,,,,,,a2925170852_2.jpg,pop,0.9431670308113098,0.6835966110229492,0.5774818658828735,0.570163905620575,0.551865816116333,,,,,
water,sea,ocean,sky,wave,personal protective equipment,,,,,a3067325744_2.jpg,pop,0.9337387681007384,0.9224156141281128,0.7605999112129211,0.5781996846199036,0.5325239300727844,0.5143237709999084,,,,
sand,vacation,poster,summer,fun,advertising,album cover,tourism,recreation,leisure,a3941734268_2.jpg,pop,0.8529320955276489,0.7945271134376526,0.7560100555419922,0.7405659556388855,0.7217517495155334,0.7129618525505066,0.6700478792190552,0.6663552522659302,0.6319501399993896,0.5700743794441223
arm,electronic device,product,,,,,,,,a1612912698_2.jpg,pop,0.7017080187797546,0.6415926814079285,0.5993660688400269,,,,,,,
painting,art,sand,illustration,paint,watercolor paint,artwork,,,,a1992651447_2.jpg,pop,0.7548332214355469,0.7281088829040527,0.7158278226852417,0.69071364402771,0.6302058100700378,0.5777667760848999,0.5386222004890442,,,
eyewear,facial hair,cool,album cover,personal protective equipment,font,glasses,vision care,brand,sunglasses,a2551281620_2.jpg,pop,0.94562828540802,0.751142680644989,0.6952078938484192,0.6898987293243408,0.6774828433990479,0.6480319499969482,0.6426814794540405,0.6418036222457886,0.5817978978157043,0.5632779598236084
t shirt,owl,sleeve,product,product,bird of prey,bird,top,font,vision care,a1673607640_2.jpg,pop,0.9709920883178712,0.9161736965179444,0.8923388123512268,0.8659048080444336,0.8413944244384766,0.7370110750198364,0.6800690293312073,0.647437334060669,0.6444602012634277,0.609480619430542
eyebrow,hair,face,cheek,human hair color,lip,chin,nose,forehead,beauty,a2121199658_2.jpg,pop,0.98485267162323,0.9696961641311646,0.9577834010124208,0.929943025112152,0.9227719902992249,0.9197489619255066,0.9071706533432008,0.9047870039939879,0.8969310522079468,0.851150631904602
product,product,square,font,,,,,,,a1458275510_2.jpg,pop,0.8042032122612,0.6329419016838074,0.5420205593109131,0.5285247564315796,,,,,,
purple,violet,magenta,pattern,line,computer wallpaper,circle,graphics,font,,a3259075449_2.jpg,pop,0.9227585196495056,0.8850510120391846,0.8528930544853209,0.6947691440582275,0.6813984513282776,0.6524093151092529,0.5489991307258606,0.5443937778472899,0.5430057048797607,
facial expression,photo caption,nose,emotion,forehead,mouth,smile,laughter,cool,media,a2999905163_2.jpg,pop,0.9399086833000184,0.8781858086585999,0.8744215369224548,0.8091127872467041,0.747148334980011,0.7430285811424255,0.665579617023468,0.6649953126907349,0.6324444413185121,0.5958880186080933
produce,natural foods,fruit,local food,apple,food,diet food,,,,a3356198462_2.jpg,pop,0.9619520902633668,0.9507923126220704,0.9465082287788392,0.9269853830337524,0.9024646282196044,0.888921320438385,0.5821489095687866,,,
spider web,water,close up,moisture,arachnid,invertebrate,macro photography,computer wallpaper,sky,,a3216001002_2.jpg,pop,0.9838647842407228,0.9356086254119872,0.7612331509590149,0.7089756727218628,0.7032822370529175,0.6990825533866882,0.5912230610847473,0.5231785178184509,0.5024411082267761,
love,girl,interaction,mouth,romance,friendship,fun,daughter,happiness,hug,a3803186347_2.jpg,pop,0.8242254257202148,0.7987134456634521,0.7428553104400635,0.6717885732650757,0.6574178338050842,0.6333490014076233,0.6246167421340942,0.6242405772209167,0.6228415369987488,0.5406757593154907
organism,art,fictional character,fiction,human behavior,,,,,,a4138959684_2.jpg,pop,0.7140415906906128,0.6588044762611389,0.5666860938072205,0.5481105446815491,0.5408597588539124,,,,,
pink,emotion,purple,special effects,poster,magenta,lip,computer wallpaper,graphics,girl,a3626299814_2.jpg,pop,0.9419585466384888,0.8147590756416321,0.8025076389312744,0.7218192815780641,0.7176008820533752,0.6679515838623047,0.65785813331604,0.6514518857002258,0.5959744453430176,0.5884247422218323
pink,moths and butterflies,butterfly,purple,art,design,illustration,pollinator,graphic design,product,a3924709281_2.jpg,pop,0.9250651597976683,0.9195002913475036,0.8886781334877014,0.8265609145164491,0.7973671555519104,0.7408779859542847,0.736637532711029,0.7062767744064331,0.6952768564224243,0.6338411569595337
album cover,text,poster,advertising,font,album,film,girl,computer wallpaper,,a1639962190_2.jpg,pop,0.9218368530273438,0.8723754286766052,0.7641195058822632,0.6621801257133484,0.6609538197517395,0.5961267948150635,0.5405952930450441,0.5219554305076599,0.5149114131927489,
sky,text,font,phenomenon,atmosphere,poster,cloud,heat,album cover,brand,a2271091880_2.jpg,pop,0.8877550363540649,0.8540214300155641,0.7576725482940674,0.7547649145126343,0.746791422367096,0.7159767150878906,0.641796886920929,0.5758546590805054,0.5590304732322693,0.5285076498985289
design,font,organism,black and white,pattern,,,,,,a3494216348_2.jpg,pop,0.6699416041374207,0.6551415920257568,0.6195873618125916,0.6119694709777832,0.5738012194633484,,,,,
sky,cloud,daytime,atmosphere,text,atmosphere of earth,phenomenon,morning,cumulus,sunlight,a2909305498_2.jpg,pop,0.9856821298599244,0.965263605117798,0.9368723034858704,0.9086793661117554,0.8905035853385925,0.8131749033927917,0.7547649145126343,0.7538790702819824,0.7140302062034607,0.6872736811637878
green,text,font,grass,line,area,handwriting,angle,rectangle,paper,a2039073599_2.jpg,pop,0.9797009229660034,0.9470453858375548,0.8483632802963257,0.7882523536682129,0.7321427464485168,0.6720095872879028,0.6410146355628967,0.5662248134613037,0.5366684198379517,0.5094833374023438
hair,album cover,font,girl,long hair,photo caption,hair coloring,album,human behavior,,a3681281869_2.jpg,pop,0.9655712842941284,0.8799655437469482,0.6994869112968445,0.6123917698860168,0.6092829704284668,0.5362802147865295,0.5360150337219238,0.5275903344154358,0.5273134708404541,
sky,arctic,ice,winter,font,snow,computer wallpaper,,,,a2800137178_2.jpg,pop,0.7425031661987305,0.6852540373802185,0.6167961359024048,0.5758684277534485,0.5356769561767578,0.5284128189086914,0.5174652934074402,,,
water,sky,angle,,,,,,,,a2282543570_2.jpg,pop,0.8298670053482056,0.6550161242485046,0.5904881358146667,,,,,,,
text,art,needlework,textile,font,design,pattern,material,creative arts,cross stitch,a2867463406_2.jpg,pop,0.8842393755912781,0.7476738095283508,0.7389231324195862,0.7305294871330261,0.6943212151527405,0.6778296232223511,0.6463847756385803,0.6133339405059814,0.5455490946769714,0.5309579968452454
compact disc,dvd,data storage device,label,font,circle,product,,,,a2649741387_2.jpg,pop,0.9698721766471864,0.9006500244140625,0.8897857666015625,0.7298014760017395,0.5845600366592407,0.5295230746269226,0.5147552490234375,,,
photograph,black,person,black and white,facial expression,man,monochrome photography,photography,emotion,smile,a1626140423_2.jpg,pop,0.9622569680213928,0.9558678269386292,0.9442017674446106,0.9404428005218506,0.934867262840271,0.9294891953468324,0.8997772336006165,0.8631362318992615,0.8530515432357788,0.7505807280540466
text,font,,,,,,,,,a3900060506_2.jpg,pop,0.8597865104675293,0.5553396344184875,,,,,,,,
pink,petal,lip,cheek,mouth,girl,close up,flower,smile,magenta,a2290283257_2.jpg,pop,0.9641795754432678,0.7896413803100586,0.7793179154396057,0.7578781247138977,0.7474305629730225,0.7473162412643433,0.728633463382721,0.7279208898544312,0.6815899610519409,0.6366127133369446
pink,beauty,purple,lip,girl,eye,black hair,model,magenta,organ,a2337866686_2.jpg,pop,0.9430396556854248,0.9016707539558412,0.8767666220664978,0.8338741660118103,0.8158801198005676,0.7873601317405701,0.7850804924964905,0.7047811150550842,0.695713222026825,0.6660924553871155
cartoon,purple,art,illustration,poster,font,fictional character,graphic design,silhouette,fiction,a4000748402_2.jpg,pop,0.8997519016265869,0.8572705984115601,0.8095502853393555,0.752829372882843,0.7284222245216371,0.6937041282653809,0.685707688331604,0.6404309868812561,0.6302611231803894,0.587884247303009
art,poster,cartoon,illustration,album cover,font,graphic design,string instrument,modern art,plucked string instruments,a2356179752_2.jpg,pop,0.956292688846588,0.8677157759666443,0.847293496131897,0.7692649960517883,0.7685359716415405,0.7160216569900513,0.7106277942657471,0.699169397354126,0.6800687909126282,0.6383345723152161
art,graffiti,street art,font,graphics,pattern,,,,,a3199774863_2.jpg,pop,0.913370668888092,0.6833977699279785,0.6805261373519897,0.6204571127891539,0.5414414405822754,0.5384106636047363,,,,
yellow,product design,,,,,,,,,a3913432960_2.jpg,pop,0.9271093010902404,0.6689172983169556,,,,,,,,
album cover,poster,film,advertising,font,album,darkness,action film,graphics,photo caption,a3181376877_2.jpg,pop,0.9201416969299316,0.8137794733047485,0.7667320370674133,0.6850557327270508,0.6714140176773071,0.580340564250946,0.5581090450286865,0.5540992021560669,0.5159537792205809,0.5079075098037721
mammal,pink,art,cartoon,illustration,organism,font,graphics,map,,a3369716406_2.jpg,pop,0.9242125749588012,0.9097540974617004,0.8678207397460938,0.8095573782920837,0.7894697785377502,0.648082971572876,0.5854450464248657,0.5309323668479919,0.5029799342155457,
poster,album cover,film,advertising,font,,,,,,a1919838740_2.jpg,pop,0.8591387867927551,0.8335294723510742,0.6673362851142883,0.6134908199310303,0.5449144840240479,,,,,
watercraft,caravel,galleon,sailing ship,manila galleon,ship,graphics,font,fluyt,carrack,a2040778255_2.jpg,pop,0.8377965092658997,0.7945204377174377,0.768575131893158,0.7500890493392944,0.7246403098106384,0.7162484526634216,0.5923798680305481,0.5340243577957153,0.5325731039047241,0.52560955286026
yellow,snapshot,art,picture frame,modern art,square,,,,,a1485381921_2.jpg,pop,0.9423933029174804,0.8176745176315308,0.7435152530670166,0.6846548914909363,0.65939861536026,0.592498242855072,,,,
technology,angle,,,,,,,,,a4225156814_2.jpg,pop,0.6909021139144897,0.5660741925239563,,,,,,,,
musician,music,entertainment,performance,audio,singing,session musician,musical ensemble,musical instrument,stage,a2705576112_2.jpg,pop,0.9404054284095764,0.9099658131599426,0.8783149719238281,0.8520941734313965,0.8465635776519775,0.7899183034896851,0.7799768447875977,0.7563082575798035,0.751973032951355,0.7191266417503357
mammal,text,whiskers,album cover,sky,leopard,organism,big cats,font,snout,a3940763216_2.jpg,pop,0.9225530624389648,0.8820482492446899,0.8559280037879944,0.8238593935966492,0.8054998517036438,0.7993427515029907,0.7520116567611694,0.7116291522979736,0.6787830591201782,0.676498532295227
cake,birthday cake,torte,birthday,cake decorating,baked goods,buttercream,pasteles,icing,dessert,a3879281376_2.jpg,pop,0.9242803454399108,0.8807027339935303,0.8694972395896912,0.8330590724945068,0.7893726229667664,0.6987886428833008,0.5903742909431458,0.5709418058395386,0.5705936551094055,0.5571563243865967
text,font,graphics,,,,,,,,a2621395523_2.jpg,pop,0.8746957182884216,0.7141985893249512,0.5084103941917419,,,,,,,
muscle,sky,recreation,sunglasses,vacation,happiness,vision care,,,,a2108864576_2.jpg,pop,0.6752115488052368,0.6710278391838074,0.6314301490783691,0.599280595779419,0.5483493208885193,0.5380350947380066,0.5097758173942566,,,
blue,product,product,table,technology,product design,furniture,line,font,design,a2665783306_2.jpg,pop,0.9682442545890808,0.8808330297470093,0.8058623671531677,0.7524445056915283,0.7515583038330078,0.7359516620635986,0.7009004354476929,0.6923543214797974,0.6615856289863586,0.6507766842842102
computer wallpaper,organ,font,graphic design,graphics,heart,heart,,,,a3246651506_2.jpg,pop,0.6896714568138123,0.6672453284263611,0.6442167162895203,0.6416285634040833,0.6259602308273315,0.6094536781311035,0.5870367288589478,,,
text,pink,cartoon,purple,font,diagram,line,illustration,area,music,a1038587902_2.jpg,pop,0.9581388831138612,0.9116142988204956,0.8582658171653748,0.8524453639984131,0.8363938331604004,0.7931555509567261,0.7706763744354248,0.7024620771408081,0.6720095872879028,0.6519098281860352
text,font,logo,neon sign,graphics,signage,brand,graphic design,neon,computer wallpaper,a1402195539_2.jpg,pop,0.9268420338630676,0.8343415856361389,0.7000362873077393,0.6847500801086426,0.6176134943962097,0.612034022808075,0.5444291830062866,0.5270628333091736,0.5219576954841614,0.5022773146629333
string instrument,music,musical instrument,string instrument,violin family,bowed string instrument,musician,fiddle,cello,violist,a3369222640_2.jpg,pop,0.9127609133720398,0.8994871973991394,0.8663449287414551,0.8395118117332458,0.8382976055145264,0.8094310164451599,0.7894737124443054,0.7800683379173279,0.7555111646652222,0.6828972101211548
